date,indicator,USD,EUR,JPY,GBP,SGD,AUD,CAD,CNY,CHF,THB,IDR,VND,KHR,MMK,PHP,BND,KRW,HKD,TWD,INR,PKR,NPR,SAR,AED,EGP,NZD,XDR
2013-07-01,low,3.156,4.0719,0.031551,4.7382,2.4943,2.8958,3.0094,0.5146,3.2736,0.101496,0.00031,0.000149,0.000777,0.003223,0.072971,2.4942,0.002784,0.406898,0.10554,0.052523,0.031511,0.032824,0.841499,0.859243,0.4503,2.459,4.6976
2013-07-01,start,3.1645,4.1213,0.03186,4.8142,2.4979,2.9041,3.0094,0.5162,3.3494,0.102114,0.000318,0.000149,0.00079,0.003262,0.073473,2.4977,0.002784,0.40803,0.10554,0.053342,0.031788,0.033343,0.843765,0.861569,0.4508,2.459,4.7593
2013-08-01,avg,3.2817,4.3708,0.0335,5.081,2.5764,2.9634,3.1551,0.5361,3.544,0.1037,0.0003,0.0002,0.0008,0.0034,0.0747,2.5763,0.0029,0.4231,0.1095,0.0521,0.0319,0.0326,0.875,0.8934,0.4696,2.5968,4.9825
2013-08-01,end,3.2995,4.3689,0.033598,5.119,2.5865,2.9524,3.1331,0.5391,3.5444,0.102708,0.000302,0.000156,0.000802,0.003423,0.073951,2.5863,0.002974,0.425459,0.110263,0.049027,0.031604,0.030617,0.879738,0.8983,0.4723,2.5673,5.0027
2013-08-01,high,3.335,4.4639,0.034358,5.1849,2.601,3.0257,3.1816,0.5449,3.6337,0.104855,0.000318,0.000158,0.000811,0.003452,0.075475,2.6007,0.002991,0.429976,0.111232,0.053584,0.032145,0.033482,0.889227,0.907977,0.478,2.6675,5.0706
2013-08-01,low,3.2315,4.2859,0.032741,4.9087,2.5463,2.8785,3.1213,0.5277,3.4727,0.102708,0.000302,0.000153,0.000784,0.003325,0.073951,2.5461,0.002889,0.416621,0.107909,0.049027,0.031604,0.030617,0.861641,0.879799,0.462,2.519,4.8941
2013-08-01,start,3.2375,4.2979,0.032916,4.9087,2.5463,2.9005,3.145,0.5284,3.4894,0.103534,0.000315,0.000153,0.000793,0.003338,0.07449,2.5461,0.002889,0.417465,0.107999,0.053437,0.03181,0.033408,0.863241,0.881432,0.4625,2.5775,4.8992
2013-09-01,avg,3.2503,4.3374,0.0328,5.149,2.5721,3.0131,3.1359,0.5311,3.5156,0.1025,0.0003,0.0002,0.0008,0.0034,0.0742,2.5721,0.003,0.4191,0.1095,0.0509,0.0309,0.0318,0.8666,0.8849,0.4705,2.6392,4.9464
2013-09-01,end,3.2575,4.3988,0.033255,5.2666,2.5912,3.0332,3.1617,0.5324,3.6,0.103775,0.000279,0.000154,0.000797,0.003362,0.074825,2.5912,0.003031,0.420098,0.110174,0.051826,0.030833,0.032398,0.868597,0.886889,0.4727,2.6997,4.9925
2013-09-01,high,3.3215,4.3988,0.033289,5.2666,2.601,3.0511,3.1887,0.5427,3.6,0.103775,0.000301,0.000157,0.000816,0.003442,0.075023,2.6009,0.003047,0.428233,0.111495,0.052065,0.031704,0.032575,0.885592,0.904289,0.481,2.6997,5.0261
2013-09-01,low,3.1595,4.2775,0.031835,5.0699,2.5361,2.9316,3.0733,0.5162,3.4677,0.101779,0.000277,0.00015,0.000771,0.00325,0.073367,2.5362,0.002949,0.407507,0.106589,0.048378,0.029886,0.030081,0.842477,0.860208,0.4584,2.5489,4.8206
2013-09-01,start,3.2835,4.3367,0.033289,5.1085,2.5776,2.9438,3.1213,0.5368,3.5219,0.102242,0.000301,0.000155,0.000804,0.003403,0.073646,2.5776,0.002977,0.423434,0.110192,0.049875,0.031421,0.031207,0.875483,0.893956,0.4707,2.556,4.9754
2013-10-01,avg,3.1788,4.3352,0.0325,5.1185,2.5547,3.0224,3.0673,0.5208,3.5207,0.1018,0.0003,0.0002,0.0008,0.0033,0.0736,2.5547,0.003,0.41,0.1081,0.0515,0.0299,0.0322,0.8476,0.8654,0.4613,2.6495,4.8925
2013-10-01,end,3.1581,4.3296,0.032067,5.0582,2.5489,2.9983,3.0133,0.5182,3.5045,0.101579,0.00028,0.00015,0.000778,0.003262,0.073007,2.5486,0.002981,0.407331,0.107497,0.05145,0.029556,0.032121,0.84207,0.859815,0.4585,2.6059,4.8747
2013-10-01,high,3.2415,4.3869,0.033071,5.2653,2.5866,3.0716,3.1418,0.5295,3.5853,0.103595,0.000286,0.000154,0.000793,0.003345,0.074706,2.5863,0.003017,0.41798,0.109718,0.051943,0.030624,0.032445,0.864342,0.882533,0.4704,2.6932,4.9727
2013-10-01,low,3.1385,4.2836,0.032067,5.0569,2.5379,2.9887,3.0072,0.5159,3.4654,0.100884,0.000277,0.000149,0.00077,0.003242,0.072853,2.5383,0.002958,0.404785,0.10673,0.050981,0.029497,0.031855,0.836844,0.854479,0.4555,2.5948,4.8485
2013-10-01,start,3.2415,4.3869,0.032991,5.2653,2.5866,3.0253,3.1418,0.5295,3.5853,0.103595,0.00028,0.000154,0.000793,0.003345,0.074706,2.5863,0.003017,0.41798,0.109718,0.051827,0.030624,0.032384,0.864342,0.882533,0.4704,2.6932,4.9727
2013-11-01,avg,3.2006,4.3194,0.032,5.1544,2.5652,2.984,3.0522,0.5253,3.5054,0.1011,0.0003,0.0002,0.0008,0.0033,0.0734,2.5651,0.003,0.4128,0.1084,0.0511,0.0298,0.0319,0.8534,0.8714,0.4647,2.6457,4.8992
2013-11-01,end,3.2265,4.3938,0.031486,5.2811,2.5705,2.9287,3.044,0.5296,3.5648,0.100608,0.000269,0.000153,0.000801,0.003292,0.073732,2.5698,0.003049,0.416175,0.108976,0.051823,0.02982,0.032399,0.86032,0.878437,0.4687,2.6141,4.9534
2013-11-01,high,3.2345,4.3938,0.032486,5.2811,2.5785,3.025,3.0638,0.5309,3.5648,0.101792,0.00028,0.000153,0.000812,0.003314,0.073961,2.5786,0.003049,0.417223,0.109299,0.051939,0.029977,0.032467,0.86243,0.880591,0.4696,2.669,4.9656
2013-11-01,low,3.1675,4.2705,0.031486,5.0606,2.5505,2.9287,3.0376,0.5197,3.4651,0.100388,0.000269,0.00015,0.000782,0.003279,0.072983,2.5498,0.00298,0.408554,0.107707,0.050325,0.029555,0.031485,0.844577,0.862374,0.4598,2.6141,4.8658
2013-11-01,start,3.1675,4.2942,0.032343,5.0788,2.5505,3.0026,3.039,0.5197,3.4884,0.101474,0.000279,0.00015,0.000782,0.003279,0.073279,2.5498,0.00298,0.408554,0.107707,0.051242,0.029651,0.032031,0.844577,0.862374,0.4598,2.6178,4.8717
2013-12-01,avg,3.2493,4.4507,0.0314,5.322,2.5811,2.9181,3.054,0.5349,3.6335,0.1004,0.0003,0.0002,0.0008,0.0033,0.0736,2.5811,0.0031,0.4191,0.1093,0.0525,0.0303,0.0328,0.8664,0.8846,0.471,2.6706,4.9981
2013-12-01,end,3.2815,4.5263,0.031281,5.4076,2.5943,2.9299,3.0808,0.5422,3.695,0.099757,0.000269,0.000155,0.000822,0.003338,0.073908,2.5942,0.003108,0.423179,0.110092,0.053051,0.03106,0.033171,0.874962,0.893411,0.4729,2.6969,5.0535
2013-12-01,high,3.296,4.5274,0.031661,5.4277,2.6018,2.9484,3.0967,0.5432,3.695,0.101189,0.000271,0.000156,0.000824,0.003362,0.07427,2.6018,0.003122,0.425033,0.110092,0.053243,0.031334,0.033277,0.878851,0.897359,0.4777,2.7,5.0899
2013-12-01,low,3.1985,4.354,0.030965,5.2594,2.5595,2.8924,3.0081,0.5268,3.5375,0.099533,0.000267,0.000151,0.0008,0.003267,0.072217,2.5595,0.00303,0.412537,0.108209,0.051486,0.029575,0.032177,0.852797,0.870814,0.4644,2.631,4.9239
2013-12-01,start,3.223,4.3838,0.031487,5.2925,2.5692,2.9484,3.0346,0.529,3.5609,0.100078,0.00027,0.000153,0.000802,0.003292,0.073736,2.5693,0.003049,0.415729,0.109003,0.051725,0.029719,0.032354,0.859352,0.877496,0.468,2.6419,4.948
2014-01-01,avg,3.3044,4.5031,0.0318,5.447,2.5962,2.9268,3.0265,0.5461,3.655,0.1003,0.0003,0.0002,0.0008,0.0034,0.0735,2.5961,0.0031,0.426,0.1097,0.0532,0.0313,0.0333,0.8811,0.8997,0.4748,2.7338,5.0746
2014-01-01,end,3.346,4.5676,0.032693,5.5396,2.6228,2.9226,2.9915,0.5523,3.734,0.101409,0.000274,0.000159,0.000839,0.003414,0.07379,2.6224,0.003126,0.430819,0.110229,0.053297,0.031761,0.033334,0.892172,0.910984,0.4806,2.7374,5.1511
2014-01-01,high,3.346,4.5761,0.032693,5.5491,2.6228,2.9498,3.096,0.553,3.7369,0.101518,0.000274,0.000159,0.000839,0.003414,0.073954,2.6224,0.003126,0.430856,0.110349,0.053914,0.031761,0.033719,0.892172,0.910984,0.4806,2.7668,5.1607
2014-01-01,low,3.2585,4.4484,0.031135,5.3783,2.5724,2.9036,2.9793,0.5391,3.5946,0.09869,0.000267,0.000155,0.000812,0.003318,0.072972,2.5725,0.003075,0.42021,0.108715,0.052692,0.030916,0.032914,0.868829,0.88715,0.4684,2.6959,4.994
2014-01-01,start,3.278,4.5127,0.031135,5.4374,2.593,2.9251,3.083,0.5418,3.6755,0.09962,0.000269,0.000155,0.000814,0.003331,0.073954,2.593,0.00312,0.422725,0.109805,0.053007,0.031042,0.033142,0.874028,0.892458,0.4718,2.6981,5.0481
2014-02-01,avg,3.3082,4.52,0.0324,5.4785,2.6129,2.9692,2.9936,0.544,3.7007,0.1014,0.0003,0.0002,0.0008,0.0034,0.0738,2.6129,0.0031,0.4264,0.1092,0.0532,0.0315,0.0332,0.8821,0.9007,0.4752,2.744,5.0932
2014-02-01,end,3.2785,4.492,0.032207,5.4685,2.5876,2.9356,2.9464,0.5318,3.6901,0.100444,0.000282,0.000155,0.000819,0.003352,0.073328,2.5876,0.003074,0.422408,0.10813,0.052788,0.031239,0.033027,0.874185,0.892595,0.471,2.7518,5.0533
2014-02-01,high,3.3413,4.5667,0.032968,5.5335,2.6332,3.0114,3.0293,0.5514,3.7322,0.102026,0.000282,0.000158,0.000836,0.003406,0.074258,2.6329,0.003126,0.430729,0.110154,0.053597,0.031686,0.033522,0.890929,0.909679,0.48,2.7749,5.1353
2014-02-01,low,3.276,4.4869,0.031944,5.4159,2.5876,2.9302,2.9448,0.5318,3.6722,0.100444,0.000273,0.000155,0.000819,0.003343,0.073314,2.5876,0.003058,0.422195,0.107985,0.052788,0.0312,0.033012,0.873518,0.891914,0.4706,2.7024,5.0533
2014-02-01,start,3.3375,4.5081,0.032968,5.4398,2.6261,2.9527,3.0096,0.5507,3.696,0.101459,0.000274,0.000158,0.000832,0.003406,0.073461,2.6262,0.003077,0.429808,0.110058,0.05323,0.031635,0.033273,0.889917,0.908658,0.4795,2.7024,5.1111
2014-03-01,avg,3.283,4.5382,0.0321,5.4563,2.5901,2.9779,2.9548,0.5319,3.7278,0.1013,0.0003,0.0002,0.0008,0.0034,0.0733,2.5901,0.0031,0.423,0.108,0.0538,0.0328,0.0337,0.8754,0.8938,0.4716,2.7978,5.0807
2014-03-01,end,3.2685,4.4934,0.03177,5.4354,2.5927,3.0173,2.9547,0.5251,3.683,0.100771,0.000288,0.000155,0.000812,0.003401,0.072795,2.5928,0.003065,0.421321,0.107266,0.054575,0.033328,0.034098,0.871519,0.889872,0.4691,2.83,5.0457
2014-03-01,high,3.31,4.565,0.032347,5.4941,2.6049,3.042,2.9751,0.5348,3.7559,0.10211,0.000291,0.000157,0.000825,0.003448,0.073824,2.6047,0.003081,0.426329,0.108424,0.054801,0.033741,0.034296,0.882584,0.901171,0.4756,2.846,5.1159
2014-03-01,low,3.257,4.4815,0.031647,5.435,2.5751,2.9233,2.9288,0.5251,3.6754,0.10066,0.000282,0.000154,0.000812,0.003351,0.072795,2.5755,0.003057,0.419687,0.107266,0.052857,0.031226,0.033029,0.868452,0.886741,0.4679,2.7399,5.0319
2014-03-01,start,3.2795,4.5183,0.032336,5.4919,2.5881,2.9233,2.9676,0.5334,3.7284,0.10066,0.000283,0.000155,0.00082,0.003357,0.073334,2.588,0.003062,0.422591,0.10825,0.052976,0.031263,0.033144,0.874452,0.892867,0.4706,2.7399,5.0747
2014-04-01,avg,3.2579,4.4978,0.0318,5.4534,2.5948,3.0337,2.9626,0.5235,3.6887,0.1008,0.0003,0.0002,0.0008,0.0034,0.073,2.5948,0.0031,0.4201,0.1078,0.054,0.0334,0.0338,0.8687,0.887,0.4666,2.8052,5.0431
2014-04-01,end,3.267,4.5107,0.031908,5.4973,2.6001,3.0326,2.9813,0.5215,3.6964,0.101225,0.000283,0.000155,0.00081,0.003407,0.073376,2.6001,0.003167,0.421389,0.108136,0.054131,0.033192,0.033822,0.871109,0.889465,0.4667,2.7982,5.0659
2014-04-01,high,3.285,4.5239,0.032026,5.5021,2.6031,3.0555,2.9813,0.5285,3.7094,0.10141,0.000291,0.000156,0.000831,0.003422,0.073408,2.6032,0.003167,0.423458,0.108452,0.054815,0.033908,0.03426,0.875918,0.894352,0.4711,2.8283,5.0724
2014-04-01,low,3.2305,4.4555,0.031465,5.4104,2.5841,3.0181,2.9443,0.5207,3.6548,0.100201,0.000281,0.000153,0.000804,0.003367,0.072433,2.5838,0.003074,0.416618,0.107216,0.053491,0.032931,0.033397,0.861386,0.879514,0.4632,2.7796,4.9934
2014-04-01,start,3.2605,4.4915,0.031574,5.4341,2.5902,3.0207,2.9505,0.5259,3.6856,0.100617,0.000289,0.000154,0.000812,0.003396,0.072771,2.59,0.003074,0.420327,0.107216,0.054328,0.033169,0.034014,0.869386,0.887694,0.468,2.8283,5.0395
2014-05-01,avg,3.2285,4.4355,0.0317,5.4397,2.5794,3.0046,2.9653,0.5176,3.6345,0.0993,0.0003,0.0002,0.0008,0.0034,0.0735,2.5793,0.0031,0.4164,0.1072,0.0545,0.0327,0.034,0.8608,0.879,0.4555,2.7795,4.9954
2014-05-01,end,3.215,4.3737,0.031655,5.3797,2.5624,2.9954,2.9678,0.515,3.5814,0.098078,0.000277,0.000152,0.000791,0.003338,0.073356,2.5626,0.00315,0.414681,0.107217,0.054524,0.032564,0.034087,0.857208,0.875318,0.4496,2.7336,4.9536
2014-05-01,high,3.269,4.5312,0.031977,5.5197,2.6096,3.0453,2.9836,0.5228,3.7168,0.100911,0.000283,0.000155,0.000818,0.003409,0.073908,2.6096,0.003176,0.42166,0.108328,0.054963,0.033137,0.034397,0.871629,0.89002,0.4665,2.8343,5.0765
2014-05-01,low,3.2065,4.3678,0.031472,5.3797,2.5587,2.962,2.9392,0.5142,3.578,0.098078,0.000276,0.000152,0.00079,0.00333,0.073216,2.5588,0.003129,0.413579,0.106433,0.05373,0.032427,0.033586,0.854941,0.872968,0.4496,2.7336,4.9439
2014-05-01,start,3.269,4.5312,0.031939,5.5197,2.6096,3.0318,2.9827,0.5223,3.7158,0.100911,0.000283,0.000155,0.00081,0.003409,0.073366,2.6096,0.00317,0.42166,0.108328,0.05432,0.033137,0.033958,0.871629,0.89002,0.4665,2.8185,5.0765
2014-06-01,avg,3.2184,4.3762,0.0315,5.44,2.5719,3.0143,2.9711,0.5165,3.592,0.099,0.0003,0.0002,0.0008,0.0033,0.0735,2.5718,0.0032,0.4152,0.1073,0.0539,0.0327,0.0337,0.8581,0.8762,0.4501,2.7745,4.9592
2014-06-01,end,3.2105,4.3806,0.03169,5.4672,2.5703,3.0235,3.0076,0.5172,3.6033,0.098937,0.000269,0.000151,0.00079,0.003306,0.073589,2.5703,0.003173,0.41421,0.107513,0.053477,0.032528,0.033447,0.856042,0.874129,0.449,2.8108,4.9574
2014-06-01,high,3.2345,4.4014,0.03169,5.4874,2.5807,3.0349,3.0076,0.5192,3.6137,0.099552,0.000275,0.000153,0.000803,0.003352,0.073788,2.5803,0.003173,0.417279,0.107792,0.054545,0.032871,0.034108,0.862384,0.880627,0.4524,2.8198,4.9844
2014-06-01,low,3.1975,4.3355,0.031183,5.3678,2.5563,2.9857,2.9249,0.5125,3.559,0.098083,0.000265,0.00015,0.000787,0.003294,0.073275,2.5564,0.003143,0.41245,0.106569,0.053369,0.032436,0.033345,0.852496,0.870542,0.4472,2.7221,4.9252
2014-06-01,start,3.2235,4.3933,0.031597,5.3974,2.5668,2.9879,2.9707,0.5159,3.5989,0.098083,0.000275,0.000152,0.0008,0.003347,0.073483,2.5667,0.003149,0.415742,0.107432,0.054483,0.032676,0.034069,0.859474,0.877632,0.4508,2.7334,4.9657
2014-07-01,avg,3.1842,4.3171,0.0313,5.4434,2.5616,2.9897,2.9708,0.5135,3.5527,0.0991,0.0003,0.0001,0.0008,0.0033,0.0732,2.5615,0.0031,0.4108,0.1064,0.053,0.0323,0.0332,0.849,0.8669,0.4453,2.7717,4.912
2014-07-01,end,3.189,4.2721,0.031029,5.3964,2.5602,2.9729,2.925,0.5166,3.5104,0.099875,0.000275,0.00015,0.000784,0.003288,0.073429,2.5602,0.003108,0.411481,0.10641,0.052969,0.032277,0.033106,0.850298,0.868216,0.446,2.7121,4.8893
2014-07-01,high,3.208,4.3908,0.031611,5.5017,2.5736,3.0337,3.0133,0.5172,3.6163,0.099875,0.000276,0.000151,0.000789,0.0033,0.073544,2.5732,0.003176,0.413925,0.107364,0.053814,0.032527,0.033665,0.855353,0.873448,0.4487,2.8113,4.9641
2014-07-01,low,3.1705,4.2614,0.031029,5.3862,2.5514,2.9729,2.925,0.5114,3.5042,0.098087,0.000268,0.000149,0.000779,0.00327,0.072984,2.5512,0.003082,0.40906,0.105734,0.052714,0.03211,0.032943,0.845388,0.863179,0.4434,2.7048,4.8777
2014-07-01,start,3.208,4.3908,0.031611,5.487,2.5736,3.0216,3.0067,0.5172,3.6163,0.09889,0.000272,0.00015,0.000789,0.0033,0.073544,2.5732,0.003171,0.413925,0.107359,0.053329,0.032509,0.03332,0.855353,0.873448,0.4487,2.8097,4.9592
2014-08-01,avg,3.1784,4.2345,0.0309,5.3116,2.5458,2.957,2.9095,0.5164,3.4937,0.0993,0.0003,0.0001,0.0008,0.0033,0.0726,2.5458,0.0031,0.4101,0.106,0.0522,0.0318,0.0326,0.8475,0.8653,0.4445,2.6797,4.8531
2014-08-01,end,3.157,4.1609,0.030414,5.2359,2.527,2.9515,2.9067,0.5139,3.4484,0.09878,0.00027,0.000149,0.000772,0.003261,0.072292,2.527,0.003111,0.407347,0.10561,0.052182,0.030936,0.032614,0.841766,0.859504,0.4415,2.6413,4.7928
2014-08-01,high,3.217,4.2975,0.031609,5.4099,2.5689,2.9846,2.94,0.5224,3.542,0.099812,0.000274,0.000152,0.000789,0.003323,0.073382,2.5686,0.003111,0.415006,0.107174,0.052809,0.032561,0.033013,0.857764,0.875839,0.4499,2.7259,4.9261
2014-08-01,low,3.148,4.1493,0.030323,5.2188,2.5248,2.9349,2.8819,0.5123,3.4354,0.098699,0.000269,0.000148,0.000771,0.003249,0.072078,2.5248,0.003093,0.40618,0.105095,0.05181,0.030922,0.032388,0.839366,0.857053,0.4403,2.6364,4.7789
2014-08-01,start,3.2058,4.2919,0.031155,5.4099,2.568,2.9796,2.9376,0.5192,3.5273,0.099497,0.000272,0.000151,0.000788,0.003305,0.073382,2.5681,0.003103,0.413649,0.106796,0.052809,0.032454,0.033013,0.854777,0.87279,0.4484,2.7259,4.9091
2014-09-01,avg,3.2181,4.152,0.03,5.2491,2.5469,2.9131,2.9243,0.5243,3.4379,0.0999,0.0003,0.0002,0.0008,0.0033,0.0728,2.5469,0.0031,0.4151,0.1069,0.0529,0.0314,0.033,0.8581,0.8762,0.4501,2.6196,4.8299
2014-09-01,end,3.2715,4.1527,0.029922,5.3193,2.5702,2.8632,2.9347,0.5323,3.4406,0.101074,0.000269,0.000154,0.000799,0.003304,0.072959,2.5705,0.003106,0.421449,0.107431,0.053081,0.03187,0.033174,0.872179,0.890737,0.4575,2.5519,4.8658
2014-09-01,high,3.2735,4.1841,0.030289,5.3495,2.5702,2.9756,2.9563,0.5332,3.4672,0.10119,0.000272,0.000154,0.000799,0.003321,0.072959,2.5705,0.003125,0.421813,0.10765,0.053362,0.03189,0.033351,0.872922,0.891282,0.4578,2.646,4.8811
2014-09-01,low,3.169,4.1047,0.029644,5.1299,2.5294,2.8493,2.8943,0.5157,3.4023,0.098854,0.000269,0.00015,0.000776,0.003266,0.072631,2.5294,0.003077,0.408895,0.105951,0.052229,0.030962,0.032643,0.844965,0.862771,0.4432,2.5355,4.7706
2014-09-01,start,3.169,4.1571,0.030236,5.2548,2.5307,2.9469,2.9083,0.5157,3.4433,0.098854,0.00027,0.00015,0.000776,0.003274,0.072642,2.5309,0.003115,0.408895,0.105951,0.052229,0.030962,0.032643,0.844965,0.862771,0.4432,2.646,4.8117
2014-10-01,avg,3.2688,4.1488,0.0303,5.2585,2.5663,2.8703,2.916,0.5337,3.4347,0.1007,0.0003,0.0002,0.0008,0.0033,0.073,2.5661,0.0031,0.4214,0.1075,0.0533,0.0318,0.0333,0.8713,0.8899,0.4572,2.5746,4.8587
2014-10-01,end,3.2835,4.1385,0.030015,5.252,2.5701,2.8975,2.9341,0.5374,3.4323,0.101062,0.000272,0.000154,0.000802,0.003274,0.073239,2.5697,0.003105,0.423399,0.108117,0.053516,0.031894,0.033447,0.875215,0.893968,0.4592,2.5771,4.8621
2014-10-01,high,3.29,4.2065,0.030961,5.3141,2.5801,2.8975,2.9376,0.5381,3.4842,0.10133,0.000272,0.000155,0.000804,0.003329,0.073298,2.5797,0.003121,0.424212,0.108295,0.053629,0.03199,0.033466,0.876959,0.895726,0.4601,2.6129,4.9009
2014-10-01,low,3.2375,4.1084,0.029832,5.2083,2.5504,2.8455,2.8902,0.5279,3.3961,0.099807,0.000266,0.000152,0.000789,0.003265,0.072535,2.55,0.003011,0.417432,0.106607,0.05275,0.031585,0.032934,0.863126,0.88142,0.4528,2.5454,4.8101
2014-10-01,start,3.282,4.1409,0.029868,5.3141,2.571,2.8483,2.9268,0.5347,3.4325,0.101125,0.000269,0.000155,0.000799,0.003329,0.073039,2.5711,0.003086,0.422679,0.107682,0.05312,0.031988,0.033199,0.87485,0.893596,0.459,2.5526,4.8658
2014-11-01,avg,3.344,4.1735,0.0288,5.2796,2.581,2.8927,2.952,0.546,3.4693,0.102,0.0003,0.0002,0.0008,0.0033,0.0744,2.581,0.003,0.4312,0.1089,0.0542,0.0328,0.0339,0.8913,0.9104,0.4677,2.6176,4.9069
2014-11-01,end,3.3685,4.1929,0.028473,5.2916,2.5856,2.8615,2.9685,0.5481,3.4883,0.102628,0.000276,0.000157,0.000826,0.00328,0.075022,2.5856,0.003044,0.43448,0.108833,0.054423,0.033089,0.034015,0.89768,0.917098,0.4711,2.6391,4.9323
2014-11-01,high,3.3685,4.222,0.029379,5.3389,2.5893,2.9379,2.9772,0.5495,3.514,0.102628,0.000277,0.000157,0.000826,0.003325,0.075022,2.5899,0.003092,0.43448,0.109483,0.054432,0.033109,0.034033,0.89768,0.917098,0.4711,2.663,4.938
2014-11-01,low,3.312,4.134,0.02837,5.2365,2.57,2.8581,2.9249,0.5414,3.4282,0.101526,0.000273,0.000156,0.000809,0.003185,0.073625,2.5695,0.003002,0.427055,0.108173,0.053867,0.032218,0.033667,0.883141,0.901715,0.4632,2.5661,4.8733
2014-11-01,start,3.312,4.134,0.029379,5.2893,2.5722,2.8901,2.9338,0.5414,3.4282,0.101533,0.000274,0.000156,0.000809,0.003312,0.073625,2.5722,0.00308,0.427055,0.108649,0.053867,0.032218,0.033667,0.883141,0.901715,0.4632,2.5714,4.8962
2014-12-01,avg,3.4803,4.2896,0.0292,5.4405,2.6456,2.8701,3.018,0.5621,3.5672,0.1057,0.0003,0.0002,0.0009,0.0034,0.0779,2.6455,0.0032,0.4488,0.1109,0.0555,0.0345,0.0347,0.9273,0.9475,0.4868,2.6985,5.0714
2014-12-01,end,3.495,4.2513,0.029255,5.4396,2.6449,2.8664,3.0119,0.5637,3.5353,0.10627,0.000281,0.000163,0.000858,0.00339,0.078066,2.6451,0.003201,0.450575,0.110682,0.055174,0.034604,0.034484,0.931367,0.951512,0.4888,2.7399,5.0621
2014-12-01,high,3.504,4.3559,0.029808,5.4954,2.6735,2.9133,3.0612,0.5692,3.6269,0.106555,0.000284,0.000164,0.00086,0.003422,0.078416,2.6735,0.003205,0.452056,0.11234,0.056594,0.034843,0.035371,0.933554,0.953976,0.4901,2.7399,5.1245
2014-12-01,low,3.423,4.2427,0.028746,5.3658,2.6217,2.8317,2.9887,0.5566,3.526,0.104376,0.000272,0.00016,0.000839,0.003332,0.076483,2.6218,0.003078,0.441359,0.109832,0.05466,0.033608,0.034163,0.91201,0.931923,0.4787,2.6635,5.0097
2014-12-01,start,3.437,4.2798,0.028897,5.3658,2.626,2.9027,3.0054,0.5591,3.5559,0.104428,0.00028,0.00016,0.000842,0.003347,0.076497,2.6257,0.003078,0.443224,0.110657,0.055299,0.033762,0.034562,0.915703,0.935735,0.4807,2.685,5.0326
2015-01-01,avg,3.5835,4.1696,0.0303,5.4324,2.6792,2.8966,2.9676,0.5762,3.8091,0.1094,0.0003,0.0002,0.0009,0.0035,0.0804,2.6792,0.0033,0.4622,0.1133,0.0577,0.0356,0.036,0.9543,0.9756,0.4936,2.7395,5.1027
2015-01-01,end,3.6235,4.1042,0.030701,5.4617,2.6814,2.8207,2.8691,0.5797,3.9354,0.110743,0.000287,0.00017,0.000889,0.003542,0.082203,2.6813,0.003307,0.467422,0.115019,0.058629,0.035841,0.036649,0.964274,0.98651,0.4774,2.6383,5.1053
2015-01-01,high,3.634,4.2461,0.03081,5.5024,2.7103,2.9737,3.0279,0.5828,4.1853,0.111472,0.00029,0.00017,0.000891,0.003545,0.082301,2.7102,0.003343,0.468785,0.116104,0.059104,0.036016,0.03694,0.966618,0.989369,0.5027,2.8012,5.1439
2015-01-01,low,3.51,4.0312,0.029172,5.3656,2.6463,2.8207,2.8691,0.5656,3.4933,0.106726,0.000279,0.000164,0.000862,0.003428,0.078366,2.6463,0.003186,0.45257,0.110489,0.055341,0.03477,0.034588,0.935389,0.955596,0.4774,2.6383,5.0543
2015-01-01,start,3.51,4.2324,0.029172,5.4598,2.6463,2.854,3.0162,0.5656,3.519,0.106726,0.000281,0.000164,0.000862,0.003428,0.078366,2.6463,0.003186,0.45257,0.110741,0.055341,0.03477,0.034588,0.935389,0.955596,0.4909,2.7227,5.0853
2015-02-01,avg,3.5926,4.0831,0.0303,5.5125,2.6524,2.8013,2.8759,0.5747,3.8465,0.1103,0.0003,0.0002,0.0009,0.0035,0.0812,2.6523,0.0033,0.4633,0.114,0.0579,0.0354,0.0362,0.9576,0.9781,0.471,2.6817,5.0757
2015-02-01,end,3.6113,4.0495,0.030274,5.5741,2.6618,2.8161,2.8905,0.576,3.7981,0.111544,0.000281,0.000169,0.000891,0.003496,0.081925,2.6618,0.003281,0.465628,0.11477,0.058477,0.035457,0.036547,0.962897,0.983202,0.4733,2.7261,5.107
2015-02-01,high,3.641,4.1449,0.030595,5.6086,2.6769,2.8556,2.9087,0.5821,3.8945,0.111807,0.000284,0.000171,0.000897,0.003538,0.082278,2.6766,0.003288,0.469386,0.115174,0.058556,0.035801,0.036597,0.970571,0.991274,0.4773,2.7366,5.1387
2015-02-01,low,3.5525,4.036,0.029965,5.3918,2.6317,2.7659,2.8462,0.5692,3.7898,0.109039,0.00028,0.000166,0.000871,0.003469,0.080388,2.6316,0.003241,0.458245,0.112853,0.057373,0.035156,0.035865,0.946526,0.96718,0.4656,2.6248,5.0162
2015-02-01,start,3.558,4.0785,0.030174,5.3918,2.645,2.7774,2.866,0.5694,3.8415,0.109242,0.000282,0.000167,0.000872,0.003481,0.080795,2.6448,0.003269,0.458854,0.113253,0.057794,0.035176,0.036123,0.947979,0.968677,0.4663,2.6351,5.0162
